29.667817890790313839488590019755,38.587685683971280070636566961184
29.770999682626275273378269048408,38.723811010651964181761286454275
29.797145831517674707811238477007,38.716273850684743251804320607334
29.815021749336779066652525216341,38.740177980704565641190129099414
29.832267358216384423030831385404,38.729119878273984056704648537561
29.905502007182466428503175848164,38.79072995928459732795090530999
29.788970517836702356362366117537,38.925199645371861834064475260675
29.65689738109390560794054181315,38.738458784921107280752039514482
29.688355470234530031348185730167,38.706249519522003765814588405192
29.62867002563271157100643904414,38.624820409000534482402144931257
29.666637035206463224312756210566,38.585677369136043068920116638765
